"","LAT","LON"
"961",-74.0093001995,40.7048987998
"962",-74.0089035001,40.7047004998
"963",-74.0083008003,40.7047004998
"964",-74.0062665941,40.7394860202
"965",-74.0066367391,40.7444079933
"966",-74.0042603013,40.7426075127
"967",-74.0051,40.7474
"968",-74.0029621124,40.7424774535
"969",-74.0007090572,40.7422986209
"970",-74.007017612,40.7436967487
"971",-74.0011113879,40.7415548385
"972",-74.0018570427,40.741900312
"973",-74.003412724,40.7439893758
"974",-74.0054512019,40.7409980115
"975",-74.0050435071,40.7441275609
"976",-74.006003738,40.7402582786
"977",-74.0052151686,40.7434061518
"978",-74.0017175673,40.7427700859
"979",-74.0034019945,40.7409492377
"980",-74.0068030355,40.7432415473
"981",-74.0036487581,40.7434366339
"982",-74.0019750591,40.7402745363
"983",-74.108185,40.61775
"984",-74.108185,40.61775
"985",-74.0040446358,40.7418463958
"986",-74.0080261233,40.7433065761
"987",-73.949511,40.720079
"988",-73.949511,40.720079
"989",-73.949511,40.720079
"990",-74.017875,40.625004
"991",-74.017344,40.625313
"992",-74.016509,40.62588
"993",-74.01579,40.62638
"994",-74.016787,40.626553
"995",-73.960502,40.715088
"996",-73.960502,40.715088
"997",-74.0042110753,40.7421021446
"998",-74.090642,40.568366
"999",-74.08949,40.569365
"1000",-74.088547,40.570195
"1001",-74.087293,40.571268
"1002",-74.086013,40.572313
"1003",-74.084406,40.573338
"1004",-74.081683,40.575083
"1005",-74.080677,40.575748
"1006",-74.079987,40.576236
"1007",-74.079624,40.576483
"1008",-74.078581,40.577222
"1009",-74.077993,40.577772
"1010",-74.076801,40.578631
"1011",-74.076359,40.579581
"1012",-74.075899,40.579986
"1013",-73.835528,40.710818
"1014",-73.835599,40.709773
"1015",-73.835515,40.710688
"1016",-74.032091,40.639278
"1017",-74.031933,40.639231
"1018",-74.031896,40.639292
"1019",-73.88777,40.658662
"1020",-73.88744,40.658148
"1021",-73.887583,40.658385
"1022",-73.927311,40.825696
"1023",-73.927731,40.825815
"1024",-73.928134,40.825947
"1025",-73.928537,40.826103
"1026",-73.929249,40.826378
"1027",-73.926762,40.826567
"1028",-73.926461,40.82707
"1029",-73.926903,40.827868
"1030",-73.927457,40.828149
"1031",-73.928356,40.827902
"1032",-73.928565,40.827799
"1033",-73.929158,40.827552
"1034",-73.94556,40.57776
"1035",-73.94355,40.57798
"1036",-73.94359,40.57696
"1037",-73.94459,40.57687
"1038",-73.94182,40.57817
"1039",-73.94091,40.57829
"1040",-73.93907,40.57843
"1041",-73.93992,40.57838
"1042",-73.94273,40.57811
"1043",-73.9446,40.57787
"1044",-73.94552,40.57622
"1045",-73.94698,40.5761
"1046",-73.94359,40.57696
"1047",-73.94359,40.57696
"1048",-73.94459,40.57687
"1049",-73.923816,40.70254
"1050",-73.923628,40.703041
"1051",-74.0083050731,40.7431196183
"1052",-74.0047109131,40.7415832891
"1053",-74.001803398,40.7410467844
"1054",-74.0059179066,40.7436317201
"1055",-73.937553,40.810014
"1056",-73.947426,40.795988
"1057",-73.952457,40.808227
"1058",-73.952793,40.807543
"1059",-73.941404,40.811042
"1060",-73.952396,40.798959
"1061",-73.947042,40.805097
"1062",-73.948564,40.80409
"1063",-73.939012,40.809888
"1064",-73.948989,40.808338
"1065",-73.940443,40.814105
"1066",-73.939685,40.815132
"1067",-73.94003,40.814563
"1068",-73.950717,40.797467
"1069",-73.950994,40.799703
"1070",-73.950994,40.799435
"1071",-73.946159,40.803786
"1072",-73.988721,40.69186
"1073",-73.988841,40.691677
"1074",-73.988711,40.691569
"1075",-73.983226,40.690137
"1076",-73.982325,40.690072
"1077",-73.955589,40.779492
"1078",-73.926138,40.810476
"1079",-73.929849,40.813224
"1080",-73.926718,40.81841
"1081",-73.981328,40.690233
"1082",-73.981214,40.689967
"1083",-73.980928,40.689989
"1084",-73.981414,40.690622
"1085",-73.989635,40.690883
"1086",-73.989635,40.690883
"1087",-73.989635,40.690883
"1088",-73.989635,40.690883
"1089",-73.989635,40.690883
"1090",-73.927351,40.818375
"1091",-74.000201,40.737826
"1092",-74.00169,40.740893
"1093",-73.996786,40.737335
"1094",-73.996209,40.738228
"1095",-73.997871,40.74104
"1096",-73.995657,40.744081
"1097",-73.998041,40.745906
"1098",-73.989344,40.741303
"1099",-73.989635,40.690883
"1100",-73.989635,40.690883
"1101",-73.991995,40.689985
"1102",-73.991944,40.689906
"1103",-73.992821,40.742878
"1104",-73.986599,40.739864
"1105",-73.993365,40.747215
"1106",-73.988691,40.745494
"1107",-73.992083,40.689967
"1108",-73.992,40.689997
"1109",-73.991897,40.690022
"1110",-73.98397,40.695578
"1111",-73.988117,40.689924
"1112",-73.988117,40.689924
"1113",-73.987162,40.689319
"1114",-73.987846,40.690296
"1115",-73.987162,40.689319
"1116",-73.984264,40.74307
"1117",-73.982076,40.746081
"1118",-73.98795,40.749567
"1119",-73.987823,40.749719
"1120",-73.984569,40.754222
"1121",-73.989735,40.757308
"1122",-73.981329,40.758663
"1123",-73.984139,40.759901
"1124",-73.985984,40.762456
"1125",-73.983849,40.761728
"1126",-73.977451,40.763971
"1127",-73.9678485166,40.7959199908
"1128",-73.786366589,40.8476919036
"1129",-73.8995244212,40.6422084532
"1130",-73.9554283575,40.5869999561
"1131",-73.867942,40.9004399098
"1132",-74.0103512916,40.6752551911
"1133",-73.9485661367,40.6753708519
"1134",-73.980658,40.764664
"1135",-73.9785414755,40.6834588325
"1136",-73.7148377572,40.7451505182
"1137",-73.8783843503,40.874379814
"1138",-73.7840400286,40.593146783
"1139",-73.9396745829,40.834515209
"1140",-73.92396467,40.5913570544
"1141",-73.9506902935,40.7260506623
"1142",-73.9027725428,40.9037227771
"1143",-73.8830446904,40.8446740907
"1144",-73.9243663402,40.8115962129
"1145",-73.7537966712,40.7070105556
"1146",-73.951341694,40.7706525435
"1147",-73.8614464594,40.6945465785
"1148",-73.9693817047,40.7621860177
"1149",-73.9804076673,40.7273073125
"1150",-73.9647620603,40.8060908156
"1151",-73.9287188126,40.7723828899
"1152",-73.915132416,40.6848100477
"1153",-73.8286579311,40.8705019246
"1154",-74.2441067083,40.5095311239
"1155",-73.9480324189,40.8256723738
"1156",-73.9079833715,40.8803222773
"1157",-73.7390438189,40.7198855543
"1158",-73.9535307443,40.802979882
"1159",-73.8583552177,40.8337362974
"1160",-73.8893046486,40.6344746052
"1161",-73.8207190696,40.7259184856
"1162",-73.9518056716,40.7859597986
"1163",-73.9912208178,40.7649346184
"1164",-74.0778460903,40.6262376099
"1165",-74.1011372894,40.590391336
"1166",-73.7382294408,40.768225432
"1167",-73.9816985108,40.7518915617
"1168",-74.1311046151,40.637585616
"1169",-73.8740334898,40.6727060872
"1170",-73.9442238947,40.7552001994
"1171",-73.9122106175,40.6974822489
"1172",-74.0629804652,40.5958181468
"1173",-73.9605993696,40.5952368631
"1174",-74.0118696682,40.6292120977
"1175",-73.9442436779,40.7470624208
"1176",-73.9476200285,40.6357412846
"1177",-73.8460132784,40.786249136
"1178",-73.8430149968,40.7221469532
"1179",-74.0766457652,40.6417853679
"1180",-73.9582421825,40.651925081
"1181",-73.8278899073,40.8442926727
"1182",-73.8939224115,40.8827597562
"1183",-73.9175826513,40.8265919268
"1184",-73.8098334843,40.7637503163
"1185",-73.9283986674,40.6948167
"1186",-73.9093163503,40.8574218942
"1187",-73.941124923,40.5948615151
"1188",-73.7399110132,40.6599636231
"1189",-73.8860705368,40.6651593697
"1190",-73.9017889765,40.8312637226
"1191",-73.8616559293,40.7374341379
"1192",-74.0033765451,40.60800935
"1193",-73.8628899561,40.8187093522
"1194",-73.8641435801,40.8548777848
"1195",-73.9303739197,40.6486367052
"1196",-73.8850693247,40.7501960856
"1197",-73.9959597161,40.7445100483
"1198",-73.864502826,40.7273165603
"1199",-74.0119885202,40.616308137
"1200",-73.9980190603,40.6832135153
"1201",-73.796343186,40.7737521088
"1202",-73.8682002957,40.7577118988
"1203",-73.8107165591,40.7885314443
"1204",-73.8859090476,40.6532640727
"1205",-73.8194531201,40.7100345578
"1206",-73.8983402556,40.8460423249
"1207",-73.9877837339,40.7289209029
"1208",-73.9338659131,40.8478700412
"1209",-73.9767572777,40.6487169711
"1210",-73.9777326329,40.6944896983
"1211",-73.9603144928,40.6258933072
"1212",-73.9845468452,40.7735069912
"1213",-73.887239509,40.680687107
"1214",-73.7396425691,40.6947772916
"1215",-73.9718084463,40.59054439
"1216",-73.8269158096,40.7711255247
"1217",-73.8288846851,40.7577740683
"1218",-73.7556816711,40.7344862637
"1219",-73.9726324717,40.7568571776
"1220",-73.8098798843,40.7330342416
"1221",-73.9146700146,40.8862733773
"1222",-73.7456735613,40.676952728
"1223",-73.951283498,40.6916230873
"1224",-73.7822740472,40.7415435746
"1225",-73.9667748762,40.576107747
"1226",-73.7843029637,40.7575456796
"1227",-73.8408371279,40.8888948958
"1228",-74.0295383519,40.6336257134
"1229",-73.9913479881,40.6956825552
"1230",-73.9774521159,40.7848346367
"1231",-73.9094170178,40.7768170122
"1232",-73.861976844,40.7508940804
"1233",-73.8466216551,40.8411050877
"1234",-73.9258533096,40.8657295413
"1235",-73.9890077838,40.6388851668
"1236",-73.9216691603,40.7408087817
"1237",-73.8931045649,40.7269953701
"1238",-73.9570639052,40.8137734314
"1239",-73.9844546501,40.7742029054
"1240",-73.941197673,40.8148204092
"1241",-73.87386663,40.7624221297
"1242",-73.7170989707,40.7351569903
"1243",-73.9086034329,40.6715266559
"1244",-73.9481022991,40.6611893077
"1245",-73.9336508496,40.6684865101
"1246",-73.777008814,40.7825312039
"1247",-73.760108788,40.6925280532
"1248",-73.9595499458,40.7649150063
"1249",-73.9564040689,40.7736058206
"1250",-73.8160616201,40.5858394078
"1251",-74.193236856,40.5340582999
"1252",-73.89306,40.860215
"1253",-73.903244,40.862644
"1254",-73.898023,40.861349
"1255",-73.898581,40.861655
"1256",-73.898553,40.859153
"1257",-73.926847,40.819886
"1258",-73.897624,40.867362
"1259",-73.915848,40.839445
"1260",-73.901091,40.857756
"1261",-73.89873,40.867627
"1262",-73.899576,40.867828
"1263",-73.900316,40.862314
"1264",-73.902369,40.86063
"1265",-73.921747,40.831467
"1266",-73.905553,40.853042
"1267",-73.905403,40.853157
"1268",-73.92837,40.818942
"1269",-73.925904,40.827549
"1270",-73.925223,40.827355
"1271",-73.924842,40.827828
"1272",-73.983364,40.765828
"1273",-73.98199,40.766175
"1274",-73.988399,40.746624
"1275",-73.988006,40.749663
"1276",-73.986941,40.754494
"1277",-73.986363,40.754846
"1278",-73.984541,40.760413
"1279",-73.984867,40.760269
"1280",-73.98442,40.760646
"1281",-73.984234,40.760622
"1282",-73.984642,40.76072
"1283",-73.984278,40.760883
"1284",-73.982638,40.763981
"1285",-73.98231,40.764127
"1286",-73.982385,40.764676
"1287",-73.987781,40.750087
"1288",-73.987162,40.733107
"1289",-73.987044,40.733694
"1290",-73.987384,40.73347
"1291",-73.986675,40.733794
"1292",-73.98618,40.734499
"1293",-73.980628,40.742625
"1294",-73.976353,40.748387
"1295",-73.976516,40.74829
"1296",-73.969132,40.758276
"1297",-73.982889,40.739531
"1298",-73.986265,40.734772
"1299",-73.98585,40.73535
"1300",-73.985322,40.735626
"1301",-73.974079,40.750729
"1302",-73.967177,40.760207
"1303",-73.9849,40.736214
"1304",-73.985171,40.735839
"1305",-73.985129,40.736334
"1306",-73.984751,40.736427
"1307",-73.984486,40.736789
"1308",-73.982424,40.740041
"1309",-73.982043,40.739964
"1310",-73.982383,40.740246
"1311",-73.981729,40.740573
"1312",-73.981576,40.740775
"1313",-73.981297,40.741169
"1314",-73.98068,40.742007
"1315",-73.979813,40.743093
"1316",-73.979652,40.743954
"1317",-73.979316,40.743876
"1318",-73.978416,40.745116
"1319",-73.977444,40.746449
"1320",-73.977695,40.746542
"1321",-73.976965,40.747672
"1322",-73.976782,40.74779
"1323",-73.976105,40.748289
"1324",-73.976034,40.748822
"1325",-73.97536,40.748732
"1326",-73.975648,40.748914
"1327",-73.974741,40.750156
"1328",-73.974858,40.750389
"1329",-73.974468,40.75096
"1330",-73.974143,40.751406
"1331",-73.973765,40.751497
"1332",-73.972842,40.752666
"1333",-73.972445,40.753196
"1334",-73.972326,40.753899
"1335",-73.97218,40.754092
"1336",-73.971879,40.754513
"1337",-73.971024,40.75523
"1338",-73.971032,40.755874
"1339",-73.971265,40.755362
"1340",-73.970145,40.756324
"1341",-73.970107,40.756503
"1342",-73.969813,40.75691
"1343",-73.9134,40.839306
"1344",-73.918438,40.833773
"1345",-73.890549,40.820948
"1346",-73.967258,40.76266
"1347",-73.905227,40.85041
"1348",-73.910136,40.8459
"1349",-73.925651,40.827905
"1350",-73.969055,40.757552
"1351",-73.967967,40.762526
"1352",-73.97192,40.757107
"1353",-73.897749,40.861296
"1354",-73.917757,40.816109
"1355",-73.900741,40.856093
"1356",-73.956872,40.717304
"1357",-73.944053,40.714565
"1358",-73.954449,40.731352
"1359",-73.951277,40.724635
"1360",-73.997702,40.724329
"1361",-74.002906,40.733422
"1362",-74.005367,40.728251
"1363",-73.992629,40.730328
"1364",-74.001775,40.719527
"1365",-74.00046,40.718383
"1366",-74.006978,40.713282
"1367",-73.993915,40.72028
"1368",-73.999892,40.718092
"1369",-73.986122,40.732849
"1370",-73.981628,40.730953
"1371",-74.000495,40.732338
"1372",-74.003739,40.726227
"1373",-74.005229,40.720824
"1374",-74.008585,40.714111
"1375",-74.009781,40.712582
"1376",-73.993753,40.718267
"1377",-74.006277,40.722854
"1378",-74.006886,40.719318
"1379",-74.009266,40.715478
"1380",-74.013783,40.707513
"1381",-74.008811,40.713051
"1382",-74.0091,40.706821
"1383",-73.997141,40.722301
"1384",-74.000193,40.718803
"1385",-73.951418,40.712792
"1386",-73.950275,40.714063
"1387",-74.013342,40.70722
"1388",-74.003401,40.713243
"1389",-73.994659,40.725915
"1390",-74.011862,40.707557
"1391",-73.968987,40.758518
"1392",-73.968727,40.758993
"1393",-73.968709,40.758397
"1394",-73.981155,40.695317
"1395",-73.96841,40.758817
"1396",-73.968242,40.75961
"1397",-73.968048,40.759756
"1398",-73.967592,40.760003
"1399",-73.967826,40.759631
"1400",-73.967777,40.760136
"1401",-73.967303,40.760346
"1402",-73.967551,40.760462
"1403",-73.966388,40.761604
"1404",-74.002597,40.739442
"1405",-74.00094,40.742297
"1406",-73.982247,40.767271
"1407",-73.999902,40.743582
"1408",-73.999405,40.744263
"1409",-73.998993,40.744403
"1410",-73.999171,40.744589
"1411",-73.998736,40.74475
"1412",-73.996434,40.747905
"1413",-73.985061,40.763424
"1414",-73.998618,40.745445
"1415",-73.989409,40.757544
"1416",-73.989252,40.757753
"1417",-73.997753,40.745929
"1418",-73.983101,40.766642
"1419",-73.98315,40.766947
"1420",-73.982855,40.766964
"1421",-73.992341,40.754138
"1422",-73.997136,40.747381
"1423",-73.995553,40.749122
"1424",-73.982576,40.767363
"1425",-73.995525,40.749828
"1426",-73.995059,40.75023
"1427",-73.992756,40.752709
"1428",-73.992762,40.752949
"1429",-73.992731,40.75343
"1430",-73.992565,40.753643
"1431",-73.991871,40.754171
"1432",-73.991821,40.754668
"1433",-73.991376,40.755283
"1434",-73.991425,40.7555
"1435",-73.990935,40.755879
"1436",-73.988905,40.758668
"1437",-73.988782,40.758832
"1438",-73.988585,40.759109
"1439",-73.988186,40.759221
"1440",-74.002748,40.739672
"1441",-73.987254,40.76107
"1442",-73.986828,40.761094
"1443",-74.002305,40.739846
"1444",-74.002214,40.739722
"1445",-73.986295,40.762247
"1446",-73.986052,40.762151
"1447",-73.985923,40.762331
"1448",-73.984767,40.764338
"1449",-73.984229,40.764646
"1450",-73.984544,40.764212
"1451",-73.98447,40.764744
"1452",-73.984099,40.764823
"1453",-73.984336,40.764934
"1454",-73.983593,40.765522
"1455",-73.983853,40.765604
"1456",-73.983549,40.766012
"1457",-73.987529,40.760569
"1458",-73.988118,40.759748
"1459",-73.986159,40.762432
"1460",-73.986836,40.760895
"1461",-73.986606,40.761816
"1462",-73.987975,40.759938
"1463",-73.987773,40.759654
"1464",-73.965806,40.762092
"1465",-73.965443,40.762896
"1466",-73.965653,40.763037
"1467",-73.96253,40.767309
"1468",-73.962305,40.767231
"1469",-73.961971,40.767655
"1470",-73.962256,40.767853
"1471",-73.960952,40.768943
"1472",-73.960254,40.770545
"1473",-73.959928,40.770456
"1474",-73.958697,40.772144
"1475",-73.958536,40.772356
"1476",-73.958948,40.772365
"1477",-73.958769,40.772478
"1478",-73.958474,40.773003
"1479",-73.958235,40.772825
"1480",-73.957965,40.773727
"1481",-73.957499,40.774207
"1482",-73.95709,40.77435
"1483",-73.956665,40.774855
"1484",-73.955933,40.776367
"1485",-73.955586,40.776833
"1486",-73.955139,40.77702
"1487",-73.954752,40.777561
"1488",-73.955153,40.777528
"1489",-73.954541,40.778272
"1490",-73.954428,40.778003
"1491",-73.95399,40.7786
"1492",-73.953717,40.778603
"1493",-73.953663,40.778792
"1494",-73.95398,40.779038
"1495",-73.953715,40.779535
"1496",-73.953537,40.779635
"1497",-73.9524,40.780782
"1498",-73.952279,40.781503
"1499",-73.951699,40.782159
"1500",-73.951263,40.782768
"1501",-73.950553,40.783285
"1502",-73.949875,40.784663
"1503",-73.949032,40.785818
"1504",-73.947944,40.787309
"1505",-73.946262,40.789608
"1506",-73.945683,40.790401
"1507",-73.945348,40.790862
"1508",-73.944898,40.791482
"1509",-73.944221,40.791275
"1510",-73.944231,40.792394
"1511",-73.943977,40.792292
"1512",-73.943784,40.793009
"1513",-73.942861,40.794274
"1514",-73.942398,40.794912
"1515",-73.940337,40.797303
"1516",-73.940258,40.797836
"1517",-73.940035,40.797709
"1518",-73.940174,40.798156
"1519",-73.937249,40.801528
"1520",-73.93729,40.801899
"1521",-73.93672,40.802663
"1522",-73.93627,40.80287
"1523",-73.93611,40.803517
"1524",-73.936139,40.803731
"1525",-73.963586,40.765881
"1526",-73.982001,40.774723
"1527",-73.982571,40.774894
"1528",-73.982507,40.774757
"1529",-73.982408,40.774646
"1530",-73.981829,40.77539
"1531",-73.982429,40.776474
"1532",-73.981899,40.777137
"1533",-73.98218,40.778607
"1534",-73.982074,40.779099
"1535",-73.981991,40.779331
"1536",-73.981309,40.780321
"1537",-73.981168,40.780825
"1538",-73.981524,40.780993
"1539",-73.980961,40.781474
"1540",-73.980793,40.781694
"1541",-73.980833,40.781843
"1542",-73.980586,40.782528
"1543",-73.980253,40.783191
"1544",-73.978781,40.785005
"1545",-73.978293,40.785813
"1546",-73.977987,40.78622
"1547",-73.977693,40.786204
"1548",-73.9783,40.786403
"1549",-73.977483,40.786896
"1550",-73.976545,40.788006
"1551",-73.974297,40.790899
"1552",-73.97481,40.790818
"1553",-73.973822,40.791401
"1554",-73.973425,40.791943
"1555",-73.972036,40.79382
"1556",-73.972568,40.794041
"1557",-73.971048,40.795171
"1558",-73.970651,40.796762
"1559",-73.96963,40.797148
"1560",-73.968326,40.798954
"1561",-73.96823,40.79933
"1562",-73.967782,40.800581
"1563",-73.967493,40.802126
"1564",-73.968149,40.802455
"1565",-73.967379,40.802944
"1566",-73.967381,40.803721
"1567",-73.965526,40.805472
"1568",-73.974135,40.75096
"1569",-73.965081,40.805923
"1570",-73.955267,40.820281
"1571",-73.954821,40.82077
"1572",-73.953676,40.822319
"1573",-73.953007,40.822495
"1574",-73.953041,40.823326
"1575",-73.964212,40.808039
"1576",-73.964488,40.807508
"1577",-73.951597,40.824559
"1578",-73.951659,40.825091
"1579",-73.950907,40.825508
"1580",-73.950482,40.82609
"1581",-73.950028,40.827321
"1582",-73.949581,40.827932
"1583",-73.949288,40.82758
"1584",-73.949017,40.828097
"1585",-73.949135,40.828543
"1586",-73.948869,40.829037
"1587",-73.947866,40.829675
"1588",-73.947909,40.830208
"1589",-73.947195,40.830586
"1590",-73.946986,40.830876
"1591",-73.942787,40.836501
"1592",-74.001021,40.718036
"1593",-74.000962,40.717828
"1594",-74.001523,40.717484
"1595",-74.001743,40.717243
"1596",-74.00257,40.716033
"1597",-73.985928,40.731157
"1598",-73.986394,40.730539
"1599",-73.985882,40.730881
"1600",-73.986348,40.730249
"1601",-73.987875,40.72848
"1602",-73.987837,40.72824
"1603",-73.987965,40.728027
"1604",-73.989403,40.726049
"1605",-73.989698,40.725641
"1606",-73.993343,40.721716
"1607",-73.994078,40.720597
"1608",-73.994058,40.719905
"1609",-73.966917,40.803579
"1610",-73.965995,40.804835
"1611",-73.95619,40.813669
"1612",-73.952755,40.818371
"1613",-73.946952,40.825947
"1614",-73.952134,40.824578
"1615",-73.953499,40.822703
"1616",-73.95331,40.821918
"1617",-73.95935,40.814496
"1618",-73.966052,40.805516
"1619",-73.939041,40.799507
"1620",-73.944781,40.791202
"1621",-73.946443,40.827193
"1622",-73.946043,40.827195
"1623",-73.943722,40.830367
"1624",-73.942327,40.832283
"1625",-73.942268,40.832732
"1626",-73.94174,40.833447
"1627",-73.941447,40.833861
"1628",-73.941163,40.834247
"1629",-73.940919,40.834078
"1630",-73.940477,40.834815
"1631",-73.969281,40.798535
"1632",-73.982777,40.777227
"1633",-73.983247,40.775999
"1634",-73.983627,40.776066
"1635",-73.958069,40.773006
"1636",-73.993454,40.721425
"1637",-73.829803,40.71317
"1638",-73.836262,40.717664
"1639",-73.839741,40.719293
"1640",-73.833513,40.715758
"1641",-73.838184,40.718602
"1642",-73.988456,40.696027
"1643",-73.988118,40.695921
"1644",-73.987394,40.695902
"1645",-73.988482,40.69511
"1646",-73.988482,40.69511
"1647",-73.987394,40.695902
"1648",-73.988456,40.696027
"1649",-73.987331,40.695038
"1650",-73.988105,40.695107
"1651",-73.987671,40.695088
"1652",-73.987331,40.695038
"1653",-73.982195,40.693701
"1654",-73.982906,40.693862
"1655",-73.982909,40.693727
"1656",-73.982476,40.693859
"1657",-73.982192,40.693833
"1658",-73.98118,40.694893
"1659",-73.981679,40.694555
"1660",-73.981648,40.695544
"1661",-73.979752,40.69567
"1662",-73.980103,40.695295
"1663",-73.979547,40.695009
"1664",-73.979909,40.694623
"1665",-73.979813,40.694137
"1666",-73.979416,40.69454
"1667",-73.97518,40.694626
"1668",-73.975416,40.694892
"1669",-73.975024,40.694868
"1670",-73.975054,40.694394
"1671",-73.975336,40.694557
"1672",-73.973923,40.693392
"1673",-73.974614,40.694382
"1674",-73.977351,40.693724
"1675",-73.977796,40.69374
"1676",-73.977246,40.69368
"1677",-73.976981,40.693509
"1678",-73.976635,40.693493
"1679",-73.973193,40.693442
